loan_id,customer_id,has_late_payment,principal_amount,interest_rate,term_months,loan_type,loan_product,monthly_payment_est,annual_income,employment_status,industry_name,debt_to_income,payment_to_income,borrower_age_years,client_tenure_years,accounts_count,cards_count,disbursement_date,payments_total
757,2546,0,5825880.26,11.1635,300,MORTGAGE,Mortgage,73617.28,1428683.28,Employed,Tech,4.0778,0.6183,28.9,0.03,1,1,2025-10-26,2
758,2547,0,1157441.96,17.8484,12,PERSONAL,Personal Loan,113668.90,2445586.92,Employed,Finance,0.4733,0.5578,62.5,0.40,1,1,2025-07-04,5
759,2554,0,261967.25,18.5650,48,PERSONAL,Personal Loan,9510.50,1442767.68,Employed,Tech,0.1816,0.0791,46.0,0.01,1,1,2025-03-29,9
760,2556,1,951970.03,24.9736,24,PERSONAL,Personal Loan,59477.18,1468149.00,Employed,Education,0.6484,0.4861,26.9,0.12,2,1,2025-07-01,6
761,2559,0,8458889.10,12.8924,120,MORTGAGE,Mortgage,161370.23,1789825.56,Employed,Manufacturing,4.7261,1.0819,31.1,0.08,1,1,2025-07-11,5
762,2561,0,851075.95,20.4847,12,PERSONAL,Personal Loan,85451.36,3941878.56,Employed,Manufacturing,0.2159,0.2601,48.8,0.02,1,1,2025-11-09,1
763,2563,1,5022179.34,14.6598,300,MORTGAGE,Mortgage,78094.05,6060566.88,Employed,Healthcare,0.8287,0.1546,63.6,0.10,1,1,2025-03-27,9
764,2567,1,430811.71,20.3174,36,PERSONAL,Personal Loan,19261.14,1252623.84,Employed,Finance,0.3439,0.1845,26.7,0.03,1,1,2025-07-29,5
765,2568,0,7864930.90,14.7523,300,MORTGAGE,Mortgage,122904.62,3150486.24,Employed,Retail,2.4964,0.4681,46.5,0.14,2,1,2025-10-12,2
767,2575,0,306788.16,23.9542,48,PERSONAL,Personal Loan,12515.47,4108738.56,Self-employed,Transport,0.0747,0.0366,46.0,0.02,1,1,2025-10-31,2
768,2580,0,515273.94,18.1999,36,PERSONAL,Personal Loan,22128.11,1516970.76,Employed,Finance,0.3397,0.1750,29.1,0.04,1,1,2025-06-07,6
769,2588,0,250030.35,23.0581,60,PERSONAL,Personal Loan,8971.53,1016498.88,Employed,Energy,0.2460,0.1059,28.5,0.10,1,1,2025-07-12,5
770,2598,0,8007220.67,14.6884,180,MORTGAGE,Mortgage,142495.61,2172639.84,Employed,Professional Services,3.6855,0.7870,36.1,0.14,1,1,2025-10-28,2
771,2601,0,1132991.07,18.0937,36,PERSONAL,Personal Loan,48555.31,4593290.52,Employed,Professional Services,0.2467,0.1269,46.8,0.03,1,1,2025-08-24,4
772,2602,0,338797.66,24.8764,24,PERSONAL,Personal Loan,21139.96,1260965.40,Employed,Transport,0.2687,0.2012,54.5,0.13,1,1,2025-06-24,6
773,2603,0,7327035.50,13.4569,180,MORTGAGE,Mortgage,122871.74,4195988.04,Employed,Professional Services,1.7462,0.3514,48.7,0.10,1,1,2025-02-12,10
775,2612,0,4252043.02,13.1410,240,MORTGAGE,Mortgage,64280.26,2658818.64,Self-employed,Education,1.5992,0.2901,54.3,0.13,1,1,2025-09-15,3
776,2614,1,6710934.74,14.7212,240,MORTGAGE,Mortgage,110289.74,2352450.48,Employed,Transport,2.8527,0.5626,39.4,0.07,1,1,2025-05-01,7
777,2618,0,225834.86,23.7031,36,PERSONAL,Personal Loan,10734.01,1409059.08,Employed,Transport,0.1603,0.0914,35.6,0.07,1,1,2025-06-26,6
779,2620,0,149784.09,22.4293,48,PERSONAL,Personal Loan,5920.13,320864.28,Employed,Finance,0.4668,0.2214,42.7,0.22,1,1,2025-07-13,5
782,2640,0,4403736.80,11.8369,120,MORTGAGE,Mortgage,80136.63,3654845.16,Employed,Education,1.2049,0.2631,43.3,0.12,2,1,2025-06-01,7
783,2643,0,5229400.96,14.2014,180,MORTGAGE,Mortgage,90939.57,5149725.36,Employed,Construction,1.0155,0.2119,32.7,0.10,1,1,2025-08-12,4
784,2658,0,784212.46,17.4127,36,PERSONAL,Personal Loan,33163.06,1279039.32,Employed,Education,0.6131,0.3111,31.9,0.00,1,1,2025-11-15,1
785,2661,0,6357224.21,10.9335,240,MORTGAGE,Mortgage,84410.69,3032312.76,Employed,Education,2.0965,0.3340,59.2,0.08,1,1,2025-04-12,8
786,2662,0,6453258.19,13.7711,180,MORTGAGE,Mortgage,109908.49,4728212.28,Employed,Construction,1.3648,0.2789,37.9,0.08,2,1,2025-05-30,7
787,2668,0,390174.81,22.1792,48,PERSONAL,Personal Loan,15340.11,2181797.52,Employed,Healthcare,0.1788,0.0844,62.3,0.03,1,0,2025-08-21,4
788,2669,0,7092937.06,14.7763,120,MORTGAGE,Mortgage,146447.28,2925744.96,Employed,Retail,2.4243,0.6007,57.8,0.13,1,1,2025-07-03,5
789,2672,0,990742.54,20.7225,24,PERSONAL,Personal Loan,58389.82,1925068.08,Employed,Transport,0.5147,0.3640,62.1,0.13,1,1,2025-07-09,5
790,2675,1,1179385.85,16.2869,36,PERSONAL,Personal Loan,48767.83,270163.68,Employed,Hospitality,4.3654,2.1661,54.2,0.13,1,1,2025-06-29,6
791,2686,0,2456902.35,14.9282,120,MORTGAGE,Mortgage,51038.46,5824665.24,Employed,Education,0.4218,0.1051,33.8,0.05,1,1,2025-05-17,7
792,2688,0,2591154.41,11.1185,120,MORTGAGE,Mortgage,45601.08,1364868.24,Employed,Hospitality,1.8985,0.4009,36.0,0.05,1,1,2025-04-30,8
794,2691,0,563577.56,24.8255,24,PERSONAL,Personal Loan,35141.64,1898956.32,Employed,Professional Services,0.2968,0.2221,29.0,0.18,2,1,2025-03-23,9
795,2695,0,9492543.74,10.4297,240,MORTGAGE,Mortgage,122055.92,1803975.84,Employed,Healthcare,5.2620,0.8119,29.4,0.09,1,1,2025-02-07,10
796,2697,1,8613181.42,10.4846,300,MORTGAGE,Mortgage,103965.41,2054839.92,Self-employed,Tech,4.1917,0.6071,62.5,0.13,1,1,2025-04-10,8
797,2712,0,1179928.83,20.6673,48,PERSONAL,Personal Loan,44903.47,1530737.64,Employed,Retail,0.7708,0.3520,38.3,0.23,1,1,2025-04-25,8
798,2717,1,558785.86,24.7291,12,PERSONAL,Personal Loan,58080.71,1962964.56,Self-employed,Finance,0.2847,0.3551,60.6,0.23,1,1,2025-04-30,8
799,2717,0,5326092.81,12.8323,120,MORTGAGE,Mortgage,101339.12,1962964.56,Self-employed,Finance,2.7133,0.6195,60.4,0.05,1,1,2025-02-24,10
800,2721,0,169949.75,17.6376,60,PERSONAL,Personal Loan,5330.42,2373882.96,Employed,Professional Services,0.0716,0.0269,34.1,0.12,1,1,2025-05-09,7
801,2725,0,366089.03,17.9527,48,PERSONAL,Personal Loan,13103.76,1979089.80,Employed,Professional Services,0.1850,0.0795,64.9,0.12,1,1,2025-05-19,7
802,2726,0,1067097.37,22.9470,60,PERSONAL,Personal Loan,38190.53,1234534.92,Employed,Energy,0.8644,0.3712,34.5,0.02,1,1,2025-11-22,1
803,2729,0,1494014.01,16.8037,24,PERSONAL,Personal Loan,83171.39,2160120.00,Self-employed,Public Sector,0.6916,0.4620,49.7,0.01,1,1,2025-11-16,1
805,2731,1,791841.73,18.4756,12,PERSONAL,Personal Loan,78178.27,1743317.40,Employed,Tech,0.4542,0.5381,23.5,0.14,1,1,2025-05-24,7
810,2749,0,1015858.01,19.3700,12,PERSONAL,Personal Loan,101052.48,4848713.88,Employed,Manufacturing,0.2095,0.2501,33.7,0.01,1,1,2025-11-10,1
812,2761,1,596297.64,21.3253,24,PERSONAL,Personal Loan,35442.59,2803031.28,Self-employed,Professional Services,0.2127,0.1517,35.0,0.20,1,1,2025-05-29,7
813,2767,1,659622.59,20.3089,36,PERSONAL,Personal Loan,29486.36,1489995.36,Employed,Tech,0.4427,0.2375,51.6,0.04,1,1,2025-09-30,3
814,2767,0,2650325.43,12.1047,300,MORTGAGE,Mortgage,35568.91,1489995.36,Employed,Tech,1.7787,0.2865,51.7,0.09,1,1,2025-10-20,2
815,2771,1,7920301.55,10.9613,180,MORTGAGE,Mortgage,116349.01,1056179.64,Employed,Manufacturing,7.4990,1.3219,23.6,0.04,1,1,2025-09-03,3
816,2776,0,309803.62,20.7577,24,PERSONAL,Personal Loan,18267.49,2089429.68,Employed,Energy,0.1483,0.1049,57.4,0.03,1,1,2025-07-01,6
817,2778,0,1123193.47,18.7226,36,PERSONAL,Personal Loan,48724.07,4728114.84,Employed,Professional Services,0.2376,0.1237,41.6,0.17,1,1,2025-07-14,5
818,2781,0,189720.16,23.3037,12,PERSONAL,Personal Loan,19494.33,1790336.76,Employed,Retail,0.1060,0.1307,24.3,0.29,2,1,2025-06-20,6
819,2781,0,2306653.91,12.4417,180,MORTGAGE,Mortgage,36730.32,1790336.76,Employed,Retail,1.2884,0.2462,24.1,0.10,2,1,2025-04-11,8
820,2782,1,729405.45,24.2967,36,PERSONAL,Personal Loan,35029.72,1468320.00,Self-employed,Construction,0.4968,0.2863,50.0,0.04,1,1,2025-05-13,7
821,2798,0,345475.35,21.0452,24,PERSONAL,Personal Loan,20453.64,1186084.56,Employed,Healthcare,0.2913,0.2069,23.7,0.03,1,0,2025-08-20,4
823,2803,0,654812.93,19.2042,12,PERSONAL,Personal Loan,65047.04,6919349.16,Employed,Retail,0.0946,0.1128,42.3,0.01,1,1,2025-07-20,5
824,2808,1,5338044.16,10.5643,300,MORTGAGE,Mortgage,64787.40,1096463.88,Employed,Healthcare,4.8684,0.7091,41.7,0.08,2,1,2025-04-25,8
825,2810,0,594297.16,19.2839,36,PERSONAL,Personal Loan,26058.56,1607774.04,Employed,Energy,0.3696,0.1945,34.7,0.28,2,1,2025-04-24,8
826,2821,0,5281755.00,12.8322,180,MORTGAGE,Mortgage,85823.53,1684000.80,Employed,Healthcare,3.1364,0.6116,57.0,0.10,1,1,2025-07-18,5
827,2823,0,4946423.52,12.6978,240,MORTGAGE,Mortgage,72950.68,922206.24,Employed,Professional Services,5.3637,0.9493,39.1,0.06,1,1,2025-08-18,4
828,2825,0,1063568.62,17.0807,60,PERSONAL,Personal Loan,32864.89,2996954.52,Self-employed,Energy,0.3549,0.1316,36.0,0.03,1,1,2025-07-06,5
829,2835,0,4102803.54,12.4292,120,MORTGAGE,Mortgage,76685.50,3608853.36,Employed,Transport,1.1369,0.2550,38.9,0.11,1,1,2025-07-28,5
830,2845,0,415501.05,23.1924,60,PERSONAL,Personal Loan,14955.41,1918240.56,Employed,Healthcare,0.2166,0.0936,27.8,0.02,1,1,2025-08-12,4
831,2850,0,3030299.34,11.3160,240,MORTGAGE,Mortgage,41201.97,1393983.24,Employed,Transport,2.1738,0.3547,28.0,0.09,1,1,2025-02-26,10
832,2852,0,785372.14,20.8168,60,PERSONAL,Personal Loan,26713.65,1208600.28,Employed,Professional Services,0.6498,0.2652,30.9,0.02,1,1,2025-10-09,2
834,2862,0,541825.28,23.6240,36,PERSONAL,Personal Loan,25717.44,2535551.52,Employed,Tech,0.2137,0.1217,46.7,0.03,1,1,2025-10-10,2
835,2862,0,5065722.24,14.6480,180,MORTGAGE,Mortgage,89978.48,2535551.52,Employed,Tech,1.9979,0.4258,46.7,0.05,1,1,2025-10-17,2
837,2865,1,4518684.32,14.9454,300,MORTGAGE,Mortgage,71340.23,1316178.72,Self-employed,Energy,3.4332,0.6504,59.0,0.08,1,1,2025-10-02,2
838,2872,1,695069.09,20.4980,12,PERSONAL,Personal Loan,69795.36,1480709.88,Employed,Public Sector,0.4694,0.5656,63.0,0.29,2,1,2025-07-13,5
839,2872,0,3216480.40,10.7360,300,MORTGAGE,Mortgage,39498.38,1480709.88,Employed,Public Sector,2.1723,0.3201,62.8,0.12,1,1,2025-05-12,7
840,2873,0,1106899.80,23.2863,12,PERSONAL,Personal Loan,113721.32,1993506.00,Employed,Tech,0.5553,0.6846,27.6,0.02,1,1,2025-08-08,3
841,2877,0,1082744.77,17.2678,12,PERSONAL,Personal Loan,105809.25,5238235.56,Employed,Retail,0.2067,0.2424,55.7,0.15,1,1,2025-04-30,8
842,2895,0,8608354.56,13.1627,180,MORTGAGE,Mortgage,142248.52,3717883.68,Employed,Education,2.3154,0.4591,40.3,0.14,1,1,2025-05-10,7
844,2898,0,9810675.88,12.7640,240,MORTGAGE,Mortgage,145230.71,1476096.48,Employed,Construction,6.6464,1.1807,25.8,0.08,1,1,2025-05-10,7
845,2904,1,290761.24,19.2737,24,PERSONAL,Personal Loan,16785.09,1407495.48,Employed,Hospitality,0.2066,0.1431,29.4,0.18,1,1,2025-03-18,9
846,2910,0,5740450.29,14.0238,180,MORTGAGE,Mortgage,98977.16,2005620.12,Employed,Transport,2.8622,0.5922,52.1,0.07,1,1,2025-06-10,6
847,2912,0,3712495.37,13.8584,240,MORTGAGE,Mortgage,58343.10,3025549.80,Self-employed,Transport,1.2270,0.2314,34.4,0.12,1,1,2025-09-18,3
849,2927,1,952073.97,20.5041,48,PERSONAL,Personal Loan,36102.72,2043519.84,Employed,Construction,0.4659,0.2120,62.3,0.14,1,1,2025-05-22,7
851,2930,1,4238449.04,12.1360,120,MORTGAGE,Mortgage,78185.26,2384017.56,Employed,Transport,1.7779,0.3935,40.0,0.08,1,1,2025-05-21,6
852,2932,0,339241.52,20.6674,36,PERSONAL,Personal Loan,15266.08,2389574.88,Employed,Construction,0.1420,0.0767,44.1,0.17,1,1,2025-04-23,8
853,2944,0,5122016.83,13.0529,180,MORTGAGE,Mortgage,84169.96,4075150.32,Employed,Professional Services,1.2569,0.2479,58.6,0.08,1,1,2025-04-02,7
854,2951,1,821700.99,19.5562,60,PERSONAL,Personal Loan,27086.14,2148780.84,Employed,Energy,0.3824,0.1513,27.9,0.02,1,1,2025-09-12,3
855,2953,1,422129.93,21.4744,48,PERSONAL,Personal Loan,16348.53,1845959.16,Employed,Retail,0.2287,0.1063,26.4,0.22,1,1,2025-07-05,5
856,2957,1,1156872.21,17.9254,24,PERSONAL,Personal Loan,65484.17,537147.48,Self-employed,Tech,2.1537,1.4629,57.2,0.20,1,1,2025-06-30,6
858,2969,1,936134.75,24.7809,12,PERSONAL,Personal Loan,97343.11,4112441.52,Self-employed,Tech,0.2276,0.2840,51.4,0.16,2,1,2025-05-18,7
859,2972,0,955037.59,17.8861,12,PERSONAL,Personal Loan,93821.38,3005009.40,Employed,Transport,0.3178,0.3747,52.9,0.11,1,1,2025-06-26,6
860,2974,0,737497.44,20.8220,48,PERSONAL,Personal Loan,28161.34,2216556.96,Employed,Retail,0.3327,0.1525,44.5,0.01,1,1,2025-08-12,4
861,2980,1,681000.56,18.2780,60,PERSONAL,Personal Loan,21722.78,2429594.88,Employed,Retail,0.2803,0.1073,51.4,0.02,1,1,2025-10-05,2
862,2983,0,1466065.96,24.5777,24,PERSONAL,Personal Loan,91113.19,4396700.28,Employed,Professional Services,0.3334,0.2487,61.9,0.02,2,1,2025-09-29,2
863,2983,0,9375462.33,14.3188,180,MORTGAGE,Mortgage,163957.04,4396700.28,Employed,Professional Services,2.1324,0.4475,62.0,0.15,2,1,2025-11-12,1
864,2985,0,5211472.35,13.4898,300,MORTGAGE,Mortgage,75956.34,1413050.28,Employed,Education,3.6881,0.6450,43.8,0.11,1,1,2025-09-23,3
865,2995,0,760587.20,16.2034,48,PERSONAL,Personal Loan,26115.65,1818839.52,Employed,Transport,0.4182,0.1723,50.2,0.05,1,1,2025-06-24,5
866,2995,0,7288475.45,13.8639,300,MORTGAGE,Mortgage,108500.50,1818839.52,Employed,Transport,4.0072,0.7158,50.3,0.15,1,1,2025-07-30,5
867,2996,0,8351365.68,10.4548,300,MORTGAGE,Mortgage,100597.77,2219264.28,Employed,Manufacturing,3.7631,0.5440,39.4,0.08,1,0,2025-10-16,2
869,3014,0,666956.87,16.4772,60,PERSONAL,Personal Loan,20273.93,2001767.76,Employed,Education,0.3332,0.1215,25.3,0.19,1,0,2025-04-27,8
870,3017,0,189529.65,21.6278,24,PERSONAL,Personal Loan,11312.99,2658817.92,Employed,Manufacturing,0.0713,0.0511,36.2,0.02,2,1,2025-08-12,4
871,3019,0,2372908.14,13.6909,180,MORTGAGE,Mortgage,40255.53,1369558.68,Employed,Retail,1.7326,0.3527,40.2,0.09,2,1,2025-02-28,10
873,3024,0,670145.42,17.1220,12,PERSONAL,Personal Loan,65407.31,1965450.36,Employed,Education,0.3410,0.3993,33.3,0.32,1,1,2025-07-04,5
874,3035,0,436721.50,22.1767,36,PERSONAL,Personal Loan,20202.02,1291287.48,Employed,Hospitality,0.3382,0.1877,41.5,0.09,1,1,2025-07-02,5
875,3038,0,718735.96,18.5872,24,PERSONAL,Personal Loan,41080.07,1671604.92,Employed,Public Sector,0.4300,0.2949,25.9,0.14,1,1,2025-05-29,7
876,3047,0,527362.45,21.7448,12,PERSONAL,Personal Loan,53503.03,1521181.32,Employed,Healthcare,0.3467,0.4221,28.4,0.01,1,1,2025-02-19,10
877,3048,1,5786658.04,12.0103,300,MORTGAGE,Mortgage,77205.11,1334892.84,Employed,Construction,4.3349,0.6940,45.5,0.16,1,1,2025-05-31,7
878,3050,1,2009203.96,11.6732,180,MORTGAGE,Mortgage,30707.11,4479840.24,Employed,Construction,0.4485,0.0823,41.8,0.07,1,1,2025-05-06,7
880,3057,0,6460764.12,13.0863,240,MORTGAGE,Mortgage,97376.10,3742424.28,Employed,Retail,1.7264,0.3122,61.4,0.11,1,1,2025-03-11,9
882,3061,0,8425502.02,13.9565,120,MORTGAGE,Mortgage,168204.62,738599.76,Employed,Education,11.4074,2.7328,40.7,0.07,1,1,2025-05-12,7
883,3073,0,773419.20,19.5848,60,PERSONAL,Personal Loan,25513.04,2315205.96,Employed,Transport,0.3341,0.1322,39.1,0.07,2,1,2025-05-04,7
884,3076,0,982506.34,23.9823,12,PERSONAL,Personal Loan,101511.16,3687227.40,Employed,Retail,0.2665,0.3304,59.8,0.04,1,1,2025-06-23,6
885,3078,0,607617.48,24.7167,60,PERSONAL,Personal Loan,22642.21,2140273.92,Self-employed,Transport,0.2839,0.1269,36.2,0.09,1,1,2025-05-17,7
886,3087,0,757478.14,22.3262,12,PERSONAL,Personal Loan,77216.19,3049458.96,Self-employed,Education,0.2484,0.3039,45.1,0.39,1,1,2025-06-14,6
887,3089,0,820405.16,19.5857,60,PERSONAL,Personal Loan,27063.59,4307293.80,Employed,Transport,0.1905,0.0754,48.4,0.08,1,1,2025-06-08,6
888,3089,0,3235876.04,10.6135,240,MORTGAGE,Mortgage,42102.79,4307293.80,Employed,Transport,0.7513,0.1173,48.4,0.07,1,1,2025-06-05,6
889,3095,0,4941768.69,11.8214,300,MORTGAGE,Mortgage,65154.75,1602748.32,Employed,Professional Services,3.0833,0.4878,59.7,0.08,1,1,2025-11-13,1
890,3098,0,3391897.33,13.8764,240,MORTGAGE,Mortgage,53355.68,2312480.04,Self-employed,Construction,1.4668,0.2769,44.4,0.11,1,0,2025-04-20,8
893,3109,0,180344.88,21.4181,36,PERSONAL,Personal Loan,8228.45,1109689.56,Employed,Retail,0.1625,0.0890,62.9,0.01,1,1,2025-10-02,2
894,3113,0,255520.41,16.6615,60,PERSONAL,Personal Loan,7806.47,725836.68,Retired,,0.3520,0.1291,77.0,0.03,1,1,2025-08-24,4
895,3117,0,5677454.61,12.9667,120,MORTGAGE,Mortgage,108660.33,1748639.76,Employed,Finance,3.2468,0.7457,48.2,0.09,1,1,2025-06-13,6
896,3119,0,328817.65,19.7855,48,PERSONAL,Personal Loan,12271.89,502753.08,Retired,,0.6540,0.2929,65.9,0.02,1,1,2025-11-24,1
897,3129,1,894359.73,20.5627,60,PERSONAL,Personal Loan,30231.37,1182597.00,Employed,Finance,0.7563,0.3068,52.6,0.28,1,1,2025-05-05,7
898,3132,0,9081268.02,13.3390,240,MORTGAGE,Mortgage,138784.48,3165986.76,Employed,Healthcare,2.8684,0.5260,39.9,0.10,1,0,2025-11-24,1
899,3133,0,981348.87,18.0655,12,PERSONAL,Personal Loan,96552.87,1482557.64,Employed,Manufacturing,0.6619,0.7815,47.5,0.22,1,1,2025-07-02,5
900,3134,0,723963.25,21.4483,12,PERSONAL,Personal Loan,73270.09,1924529.88,Employed,Public Sector,0.3762,0.4569,32.6,0.19,1,1,2025-04-23,8
901,3134,1,3592210.78,10.1735,120,MORTGAGE,Mortgage,60389.55,1924529.88,Employed,Public Sector,1.8665,0.3765,32.4,0.06,1,1,2025-03-09,9
902,3138,1,5946463.18,14.9200,240,MORTGAGE,Mortgage,98711.29,2373941.04,Employed,Construction,2.5049,0.4990,64.9,0.13,1,1,2025-08-30,4
903,3145,0,4166647.34,12.7411,120,MORTGAGE,Mortgage,78961.79,2059516.80,Employed,Finance,2.0231,0.4601,29.9,0.08,1,1,2025-02-25,10
904,3150,0,1046852.39,19.6635,48,PERSONAL,Personal Loan,38963.41,1348030.56,Employed,Manufacturing,0.7766,0.3468,28.6,0.31,2,1,2025-05-16,7
905,3152,0,7665065.47,14.6030,300,MORTGAGE,Mortgage,118827.68,3704498.88,Employed,Public Sector,2.0691,0.3849,40.8,0.08,1,1,2025-01-31,11
906,3153,0,583631.62,20.9523,48,PERSONAL,Personal Loan,22349.35,1271921.64,Employed,Transport,0.4589,0.2109,30.4,0.04,1,1,2025-01-28,11
907,3154,0,178880.62,23.2769,48,PERSONAL,Personal Loan,7196.50,1879788.24,Employed,Public Sector,0.0952,0.0459,40.4,0.02,1,1,2025-07-25,4
908,3157,1,1174404.80,19.1189,48,PERSONAL,Personal Loan,43177.87,2626380.72,Employed,Healthcare,0.4472,0.1973,54.8,0.07,1,1,2025-07-09,5
909,3157,0,9412200.72,12.7435,240,MORTGAGE,Mortgage,139171.15,2626380.72,Employed,Healthcare,3.5837,0.6359,54.8,0.08,1,1,2025-07-12,5
910,3173,0,1014994.36,17.8516,36,PERSONAL,Personal Loan,43293.68,1538500.44,Employed,Energy,0.6597,0.3377,52.2,0.01,1,1,2025-11-20,1
911,3174,0,102933.85,23.0608,24,PERSONAL,Personal Loan,6267.02,1775198.40,Employed,Manufacturing,0.0580,0.0424,51.3,0.16,1,1,2025-06-18,6
913,3180,0,4354078.03,12.2565,180,MORTGAGE,Mortgage,68660.79,1599239.28,Employed,Construction,2.7226,0.5152,47.1,0.12,1,1,2025-10-17,2
915,3190,0,2910762.32,11.5287,300,MORTGAGE,Mortgage,37666.96,2878052.52,Employed,Education,1.0114,0.1571,48.0,0.09,1,1,2025-03-15,9
916,3191,1,8130785.76,13.5590,120,MORTGAGE,Mortgage,159627.65,2750852.16,Self-employed,Public Sector,2.9557,0.6963,50.0,0.13,1,1,2025-05-22,7
917,3193,0,634690.90,16.5566,24,PERSONAL,Personal Loan,35202.39,1877450.40,Employed,Tech,0.3381,0.2250,56.3,0.05,1,1,2025-04-18,8
918,3194,0,185861.33,22.0592,24,PERSONAL,Personal Loan,11160.85,2270623.20,Employed,Retail,0.0819,0.0590,61.4,0.13,1,1,2025-05-13,7
919,3194,0,2038662.56,10.0453,240,MORTGAGE,Mortgage,25560.24,2270623.20,Employed,Retail,0.8978,0.1351,61.4,0.15,1,1,2025-05-21,6
920,3196,1,539109.46,24.8217,60,PERSONAL,Personal Loan,20136.50,676342.32,Employed,Tech,0.7971,0.3573,28.0,0.11,1,0,2025-07-07,5
921,3200,0,236613.71,16.6920,60,PERSONAL,Personal Loan,7234.86,1716841.32,Employed,Tech,0.1378,0.0506,58.1,0.11,1,1,2025-05-25,6
922,3200,0,5553265.10,10.6513,300,MORTGAGE,Mortgage,67802.13,1716841.32,Employed,Tech,3.2346,0.4739,58.1,0.09,1,1,2025-05-17,7
923,3204,0,8845477.51,10.1029,120,MORTGAGE,Mortgage,148183.12,1871548.44,Employed,Construction,4.7263,0.9501,47.7,0.07,1,1,2025-03-06,9
924,3205,0,828818.63,19.3560,36,PERSONAL,Personal Loan,36391.58,3650655.24,Employed,Manufacturing,0.2270,0.1196,47.9,0.03,1,1,2025-08-10,4
925,3207,0,8901902.84,11.9597,240,MORTGAGE,Mortgage,125811.33,1982240.28,Employed,Hospitality,4.4908,0.7616,44.0,0.13,1,1,2025-08-04,4
926,3212,0,370801.65,22.1281,60,PERSONAL,Personal Loan,13017.64,2273425.68,Employed,Public Sector,0.1631,0.0687,48.9,0.24,2,1,2025-06-15,6
927,3214,1,1193246.85,21.7521,36,PERSONAL,Personal Loan,54775.43,1635059.88,Employed,Public Sector,0.7298,0.4020,45.6,0.04,2,1,2025-05-08,7
928,3215,0,562947.67,16.0560,12,PERSONAL,Personal Loan,54444.55,866241.24,Employed,Energy,0.6499,0.7542,37.0,0.02,1,1,2025-07-02,5
929,3219,1,668807.23,24.1601,60,PERSONAL,Personal Loan,24612.16,1495056.72,Employed,Hospitality,0.4473,0.1975,30.7,0.06,1,1,2025-06-14,5
930,3220,0,7152265.75,14.1974,120,MORTGAGE,Mortgage,144221.86,2430245.28,Employed,Transport,2.9430,0.7121,58.9,0.11,1,1,2025-10-11,2
931,3228,0,619595.56,18.3841,12,PERSONAL,Personal Loan,61125.22,1719293.88,Employed,Manufacturing,0.3604,0.4266,51.7,0.20,2,1,2025-06-24,6
932,3230,0,8159170.12,13.1646,300,MORTGAGE,Mortgage,116707.41,3513762.48,Employed,Public Sector,2.3221,0.3986,50.4,0.10,1,1,2025-07-13,5
933,3232,0,3470568.65,14.1924,180,MORTGAGE,Mortgage,60327.35,3684128.04,Employed,Construction,0.9420,0.1965,39.6,0.13,1,1,2025-10-20,2
934,3237,0,5830377.84,10.4097,240,MORTGAGE,Mortgage,74870.31,1172484.48,Employed,Retail,4.9727,0.7663,35.6,0.11,1,1,2025-08-18,4
936,3243,0,1024810.98,19.5983,36,PERSONAL,Personal Loan,45204.10,5616747.36,Employed,Construction,0.1825,0.0966,58.7,0.03,1,1,2025-11-21,1
937,3246,0,469703.73,18.1928,48,PERSONAL,Personal Loan,16906.52,2321391.24,Employed,Hospitality,0.2023,0.0874,34.5,0.18,2,1,2025-07-13,5
938,3246,0,4726053.66,13.1825,300,MORTGAGE,Mortgage,67671.18,2321391.24,Employed,Hospitality,2.0359,0.3498,34.4,0.07,2,1,2025-06-02,5
939,3247,0,617151.10,18.3336,12,PERSONAL,Personal Loan,60858.09,1317458.64,Employed,Transport,0.4684,0.5543,35.1,0.02,1,1,2025-08-17,4
940,3251,0,1000975.84,19.0623,36,PERSONAL,Personal Loan,43705.64,1656597.36,Employed,Tech,0.6042,0.3166,42.4,0.03,1,1,2025-08-08,4
941,3252,0,5951837.80,14.2889,120,MORTGAGE,Mortgage,120469.66,2539854.96,Employed,Energy,2.3434,0.5692,59.0,0.06,1,1,2025-07-05,5
942,3253,0,6673081.10,10.2291,120,MORTGAGE,Mortgage,112492.02,5926991.40,Employed,Healthcare,1.1259,0.2278,41.4,0.13,1,1,2025-10-24,2
943,3259,0,435356.40,22.0991,60,PERSONAL,Personal Loan,15273.43,403316.76,Student,,1.0794,0.4544,18.0,0.07,1,0,2025-06-17,6
945,3267,0,464941.14,20.6964,36,PERSONAL,Personal Loan,20933.87,1680238.08,Employed,Manufacturing,0.2767,0.1495,47.6,0.02,1,1,2025-07-13,5
946,3268,0,812078.99,24.9644,60,PERSONAL,Personal Loan,30428.87,3803243.16,Self-employed,Hospitality,0.2135,0.0960,44.3,0.01,1,1,2025-10-19,2
947,3275,0,4323572.83,10.5607,180,MORTGAGE,Mortgage,62069.81,2519577.84,Employed,Energy,1.7160,0.2956,32.4,0.08,2,1,2025-09-21,3
948,3281,0,634436.17,21.6324,24,PERSONAL,Personal Loan,37871.82,885101.76,Employed,Transport,0.7168,0.5135,64.2,0.06,1,1,2025-06-28,6
949,3281,1,3317777.29,13.0495,240,MORTGAGE,Mortgage,49903.52,885101.76,Employed,Transport,3.7485,0.6766,64.2,0.09,1,1,2025-07-11,5
